task_execution_id,workflow_execution_id,batch_execution_id,task_name,status,start_time,end_time,records_inserted,records_updated,error_message,last_updated_at
4f1d9a9b-adfa-4bb4-80c9-b780d2d88329,8bf391b1-6d79-42fe-8faf-7d763368103c,BATCH_20260224_040024_222c46,upload_gold_supplier,Success,2026-02-24T04:04:37.452Z,2026-02-24T04:04:53.173Z,0,0,null,2026-02-24T10:04:55.175Z
8b1783b6-115b-497d-8b20-737526c9289a,3aa5b9fb-15a9-440a-a1a3-af36624861f5,BATCH_20260224_040024_222c46,upload_gold_currency_conversion_actual,Success,2026-02-24T04:04:31.503Z,2026-02-24T04:04:48.679Z,0,0,null,2026-02-24T10:04:49.428Z
dd1ea766-1010-4a96-bf67-e6e080bb509b,cb3b2d21-0ac9-4ea8-aeb1-fabd78a481c5,BATCH_20260224_040024_222c46,upload_gold_currency_conversion_forecast,Success,2026-02-24T04:04:31.341Z,2026-02-24T04:04:45.289Z,0,0,null,2026-02-24T10:04:45.947Z
2dc27614-15fc-4718-aba3-6f56f60f371c,13ba17ea-dede-4edd-9f7e-51cfe70b4d22,BATCH_20260224_040024_222c46,upload_gold_calendar_date_dim,Success,2026-02-24T04:04:19.378Z,2026-02-24T04:04:37.631Z,0,0,null,2026-02-24T10:04:38.700Z
48506470-7c4c-48c4-ac4e-a60b5967dc11,8bf391b1-6d79-42fe-8faf-7d763368103c,BATCH_20260224_040024_222c46,load_gold_supplier,Success,2026-02-24T04:03:25.137Z,2026-02-24T04:03:50.932Z,0,0,null,2026-02-24T10:03:51.911Z
d33fb25a-ce47-4727-967e-d6e360f7b427,3aa5b9fb-15a9-440a-a1a3-af36624861f5,BATCH_20260224_040024_222c46,load_gold_currency_conversion_actual,Success,2026-02-24T04:03:27.658Z,2026-02-24T04:03:41.965Z,0,0,null,2026-02-24T10:03:43.852Z
5a5922a9-ed0f-4cfd-9c9d-603ec1bd7bdf,cb3b2d21-0ac9-4ea8-aeb1-fabd78a481c5,BATCH_20260224_040024_222c46,load_gold_currency_conversion_forecast,Success,2026-02-24T04:03:26.237Z,2026-02-24T04:03:38.685Z,0,0,null,2026-02-24T10:03:39.369Z
fad1ed86-4ce0-43cc-ad8e-2d7cff5ad6a7,13ba17ea-dede-4edd-9f7e-51cfe70b4d22,BATCH_20260224_040024_222c46,load_gold_calendar_date_dim,Success,2026-02-24T04:03:13.706Z,2026-02-24T04:03:25.559Z,0,0,null,2026-02-24T10:03:26.230Z
fcc8ed36-8d33-4a9c-b103-12019d50cd40,ed97edf6-32de-4e36-821c-ae51edfabf4b,BATCH_20260224_040024_222c46,upload_silver_calendar,Success,2026-02-24T04:01:53.573Z,2026-02-24T04:02:07.211Z,0,0,null,2026-02-24T10:02:07.830Z
53cbbffd-b307-4f7c-9a02-cbc943fd53c2,ed97edf6-32de-4e36-821c-ae51edfabf4b,BATCH_20260224_040024_222c46,load_silver_calendar,Success,2026-02-24T04:01:12.381Z,2026-02-24T04:01:18.999Z,0,0,null,2026-02-24T10:01:19.582Z
b0c39ccf-206d-4b1c-9253-8011cb8c6b30,14c44302-06e1-4583-b7e7-1b025f2fe5d5,BATCH_20260224_040024_222c46,load_silver_work_holidays,Success,2026-02-24T04:00:58.979Z,2026-02-24T04:01:06.199Z,0,0,null,2026-02-24T10:01:06.832Z
9db86781-3bd4-4fb8-94b0-19a7be6f01a2,b61bd7ef-ec79-4c5d-ba5c-dbcd73942059,BATCH_20260224_030025_ca4a2a,upload_gold_customer_price,Success,2026-02-24T03:24:29.478Z,2026-02-24T03:24:42.359Z,0,0,null,2026-02-24T09:24:42.980Z
5d69ffe5-f745-49d4-b048-948fb464f587,28c1eac1-505f-40dc-8fcf-c1c2585c1db9,BATCH_20260224_030025_ca4a2a,upload_gold_stockout,Success,2026-02-24T03:23:44.364Z,2026-02-24T03:23:58.992Z,0,0,null,2026-02-24T09:23:59.700Z
8d71a966-1177-4e35-b20e-eee9f485630e,b61bd7ef-ec79-4c5d-ba5c-dbcd73942059,BATCH_20260224_030025_ca4a2a,load_gold_customerprice,Success,2026-02-24T03:21:15.569Z,2026-02-24T03:21:55.016Z,0,0,null,2026-02-24T09:23:52.330Z
999e6a25-9b9d-4124-ae30-2b857ad3f3cc,fef38e51-ed7a-45de-9505-608b2966142e,BATCH_20260224_030025_ca4a2a,upload_gold_onhand,Success,2026-02-24T03:23:33.235Z,2026-02-24T03:23:46.312Z,0,0,null,2026-02-24T09:23:47.122Z
f137c301-3958-4f89-8bc3-ecae88c29bfd,bfcec435-6b33-4e62-a5f2-d98ebd97e41e,BATCH_20260224_030025_ca4a2a,upload_gold_part_uom_conversion,Success,2026-02-24T03:22:56.165Z,2026-02-24T03:23:10.738Z,0,0,null,2026-02-24T09:23:11.369Z
